college_id,college_name,review_title,overall_rating,review_text,posted_info,source,page_number
23,"IIT Bhubaneswar - Indian Institute of Technology - [IITBBS], Bhubaneswar",Newbie review ( I spent only 6 months over here),4.3Helpful,"Pros/Cons: Campus is very clean and green. There are hills which create a pleasant climate. We could often go for trecking and beach is also not too far say 30 km. City is also close so that we don't need to spend much on autos.Teachers are friendly and didn't even expect that kind of behaviour from those experienced faculty. Curriculum is also very decent for all branches and cources. Language us a problem always. People speak less hindi. Everyone outside speaks more odia. Welcome to Gboard clipboard, any text you copy will be saved here.Welcome to Gboard clipboard, any text you copy will be saved here. Gutka is also a problem. Mess workers other people in campus use gutka. Few professors are rude towards students with their own rules. Distance from hostels to schools is more. We can take buses but they are often crowded. Girls to boys ratio is 1:5. | Placement Experience: Generally placements here start from the end of third year. That will go on till the fourth year.Amazon, google often visit for placements. Other companies like wipro, Federal also visit. Highest package of 2024 was 52 LPA. Overall highest package was about 60 LPA. In CSE around 96%studentes got placed and overall 89% students applied for placements have placed.","Reviewed on Feb 3, 2025",CollegeDunia,1
23,"IIT Bhubaneswar - Indian Institute of Technology - [IITBBS], Bhubaneswar",Experience in IIT Bhubaneswar,4.0Helpful,"Pros/Cons: Boys to girls ratio is around 4:1 and college atmosphere is overall good U get many opportunities to improve your skills and basic amenities are provided Faculty is good and curriculum is not that hectic Many areas are still under construction they should speed up for sure Curriculum has some subjects which are soo boring May be the gender ratio should be improved | Placement Experience: College placements are going pretty well, many of my seniors got placed into different companies, from 3rd year campus provides you internship and placement opportunities but u can also try for other remote placements 
Almost 95% of students of computer science branch gets placed every year","Reviewed on Jan 30, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",One place to Know about NIT trichy MBA ( DOMS),4.3Helpful,"Pros/Cons: 35 Girls and 70 boys in the MBA department Teachers are very supportive for any kind of work either personal or study related Different Festivals are there for campus and for MBA dept as well Very Hectic schedule so students always busy in studying and improving their skills Trimester system makes no relief for personal work Language barrier with south people as if go outside hard to converse idea and thoughts with other as everyone don't know hindi and english | Placement Experience: Placement are decent as we are not allowed to tell about the placement secenrio so I can't tell about the placement but one thing is that placement is there if u have proper skills and ability as we have to fight with the btech students in the placement as there is umberalla placement
if you want to try then you can also go for off campus placement 
Internship opportunity will also be provided by the placement commitee","Reviewed on Sep 28, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",Haven't yet,4.1,"Pros/Cons: Faculty are good and way of teaching is awesome. There are different mess for different regions like nort mess for north Indian, kerla mess like that Admin office staff are very helpful and understanding Temperature here temprature is like hell mean very hot in day time Location of the campus it is situated outside of city and there is no shopping complex near the campus Hostel bed and chair are like worst it iron bed and chair | Placement Experience: To be honest I didn't know about placement of our department till now . As I don't have contact with our senior. Even senior doesn't share about placement reports . I don't know why .  Percentage of getting placed varies as here btech and other stream students can also sit with you for placement if they are eligible . Like that we can also sit. If we have knowledge","Reviewed on Sep 23, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli","My journey at NIT Trichy : Learning, Fun & Growth",3.9Helpful,"Pros/Cons: The campus life is really virant with fests, clubs, sports and hostel culture. Faculty are knowledgeable and supportive, most of them teach well and also guide us for projects and higher studies Placements are quite strong, especially for CS, ECE, and even core branches The boys to girls ratio is poor, hardly 1:8 some classrooms and hostels are old and need renovation, though labs are mosly updated Cirriculum can be hectic at times and not always aligned with latest industry trends | Placement Experience: At NIT Trichy, students are eligible for placements from the 7th sem. Big companies like MIcrosoft, Amazon, TI, Deloitte, L&T and many more visit. The highest package goes above 40 LPA, average for ICE is 15-16 LPA. around 90% + get placed with good roles.","Reviewed on Sep 13, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",My 3 years experience in NITT,3.8Helpful,"Pros/Cons: Good campus, fest in college are enjoyful Health services are available 24×7 [hospital NITT] Sports compitition are fairly no politics. Some teachers are not teaching very well it's sound like Tamil+ english accent. Cycle robbery. Some faculties not get serious about cycle robbery Some rules are not good for students but faculty does not change the old rules . | Course Curriculum Overview: In modern  world  some changes in course . Improve teaching quality . Teach theoretically and also practically . You gaps in exam 2 or 3 days prepare for next exam . Teacher please clear the doubts all students in exams.","Reviewed on Sep 11, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",NITT REVIEW,4.2Helpful,Pros/Cons: The campus area is vast and is pleasant to live Ample amount of shops for all services across campus Hygeine inside the campus is bad including washrooms Complaints raised are rectified after a long time | Course Curriculum Overview: The course curriculum is more relevant as compared to basics but as compared to applications it lacks behind time. We study the elements of a particular topic that were used way back in time rather than the current ones.,"Reviewed on Sep 11, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",Your Concise review and guide to nit trichy,4.8Helpful,"Pros/Cons: The expansive green campus which seems to be never-ending, logos and orion lecture hall complexes are so fabulous, the placement cell building Capstone are some of the things i liked about my collegee The faculty are very friendly and helpful and you can clear  almost any of your  doubt with them, the labs are well-equipped as well and lab incharge are very knowledgeable as well The late night open shops like coke station, chaat khazana,sara food, etc are perfect for those late night cravings and that elaichi chai of coke station is something that has a special place in my heart. The mess here are not that good, like you'd expect a good mess for a college with a title of No.1 NIT but the messes are just subpar at best, the food quality is okayish and cleanliness is at an acceptable leve; the weather is almost sunny here so you can imagine how hard and frustrating it feels to cycle to lecture hall complexes and labs in afternoon when even going outside feels like you are being roasted alive. The  course often do not make sense and as a  personal development course there's only an english course, lack of other language course in first year is something i disliked | Placement Experience: The students start sitting for placement from 6th semester i.e the end of third year itself, while many students start getting job offers at the start of 7th semester itself.
The placememt percentage here is very good it is around 90% amd the average placement for 2025 placement session is around 15.76 lakh or maybe higher since results are not made available to us ye, the highest offer is around 55lakh+ according to some fourth year students.
The number of companies visiting us are many; they include tech giants such as google,microsoft,amazon, sony, samsung, NVIDIA, quolcomm, AMD, Yahoo and highliting companies are Ceat, Volvo, Wolkswagen, LT, Bosch, mcafee and the list goes on and on and on.
i plan on getting a job and then going for higher studies in a foreign university.","Reviewed on Sep 8, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",Life at NITT,3.8Helpful,"Pros/Cons: Excellent peer group with very good club and fest culture. Everything is student run, so students get several opportunities to work in event management, planning, logistics, tech, art, music, or anything that they are interested in. Strong alumni network across the world that holds regular meetups. Decent lab facility and 100% placement record across all departments. Extremely sexist and rigid administration Poor facilities in the hostel and departments Hostel administration, especially for girls, is hostile and unapproachable. Sexist curfew rules only for girls. | Placement Experience: Students sit for placements from the seventh semester. Companies like Google, Microsoft, Qualcomm, Texas Instruments, SAP Labs, AMD, IBM, Goldman Sachs, Adobe, Citi, Visa, Warner Bros, Amazon, Rubrik, Meesho, P&G, ITC, etc visit. 
Nearly 100% placement across all departments. 
For CSE, highest package was 40 LPA, average was 10 LPA
I plant to work after getting the degree","Reviewed on Sep 7, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",story of my timeline,4.6Helpful,Pros/Cons: big campus more than 800 acres of land . professors are highly educated and supportive . students from all over of the india is studying here and very good exposure. 50% state quota is reserved in all nits . little bit difficult in travelling outside the college due to language barrier . | Placement Experience: avg package is 12.56 lakh in mechanical branch placements is overall very good above than 87% . highest was around 62 lakhs but in circuital branch . i want a good hand salary job after that i want to give rest to my parents .,"Reviewed on Sep 7, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",I BECOME VERY HONEST AND GIVE MY EVERYTHING THAT I KNOW ABOUT NIT TRICHY,5.0Helpful,"Pros/Cons: The Exposure Is Really Great The Seniors Are Really Interactive And Helpful The faculties are really helpful ans skilled help us clear our doubts easily The Placements Are really Good...The Curriculum Is Really Great And Engaging Infrastructure is not upto the mark because of not so good infrastructure of hostel(Especially Garnet A) Not a lot of basic things are provided by the clg....Also Classrooms don't have AC Water Problems In hostel is very common(esp in garnet)...Also Curfew for boys is not a good idea Wifi problems ae annoying delaying our important assignments | Placement Experience: Mostly After 6th semester.Major Companies Like Google,Oracle etc visit for placements.Near 10 people per company.Highest was 64LPAand average around 14LPA...Nearly 90% people get placed..Want To Coding And Get a good offcampus placement especially in AI,ML","Reviewed on Sep 7, 2025",CollegeDunia,1
24,"NIT Trichy, Tiruchirappalli",NIT TRICHY- COLLEGE REVIEW,5.0Helpful,"Pros/Cons: The campus is huge we can really explore the campus it has been more than one year in the campus i still haven't seen my entire campus its good to have a big campus The placements of this college is very nice for all the branches the average package of all the branches is very very good and far above than other colleges The peer group of this college is very good since it is the top NIT of India there are a lot of smart people here which improves our own charachter and iq. The hostel was not upto the mark in the first year but in the second year it became a habbit so it won't matter too much There are a lot of home state people here on home state quota who decreases the quality of the batch and increases the intake The weather of this city is hot or very hot so it was difficult to adjust for someone who is not use to hot weather | Placement Experience: The placements are the best part of this college. This college provides a very good placements both on and off campus to its students the placement percentage is also very good for all the branches ofcourse the placement packages are higher for students of CSE AND ECE branches but others also get a very good package. Students get eligible for placements from the 4th year some even get a PPO from the company they do their intership at in the third year. Big and Prominent comapnies visit our college such as Google, Microsoft, Samsung, Tata Steel, Qualcom, NVIDIA and more recently they gave around 900 offers to the students the highest package was aroung 65 lpa and the average package stood at 16 lpa for the college which is very good as compared to other colleges. The student placement percentage is also very good where aroung 85-90 percent of the students gets placed evey year in defferent sectors like software, Data Science, Management and Core sectors of their branch.","Reviewed on Sep 7, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",Excellent,4.9Helpful,"Pros/Cons: Our college has its own private beach .. Sports facilities are excellent , we have huge swimming pool Faculties are highly qualified and humble | Placement Experience: The placements of our college was excellent.
Students are eligible for placements after 6th semester .
Highest package was 55 LPA 
Average package was 15 LPA
Percentage of students getting placement was around 85 to 90 percent","Reviewed on Nov 2, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",NITK - A truthful review,4.3Helpful,"Pros/Cons: The facilities available in the college for learning , research and building things is very huge International level swimming pool is available with proper instructors All the professors are great experts in their feilds The library timing is not 24x7 which bring difficulties for students The campus is so huge that you definitely need a cycle The food from the food court aren't so delicious | Placement Experience: The students become eligible for campus placements from the 7th semester. Top recruiters like Bajaj , Mercedes-Benz , Siemens , Caterpiller , Bosch , Ola Electric Mahindra , Google and many more come to the campus. Around 250 companies visists the college including the Sillicon Valley tech giants. Highest Package is 55 LPA and average package is 16.25 LPA . 
Almost 93% of students gets placed.
I plan to get into some core company","Reviewed on Oct 26, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",A mini heaven on earth called NITK,4.4Helpful,"Pros/Cons: The campus is of approx 300 acres, lush green and has its own private beach, the NITK beach. Lab facilities are decent, we have Central Research Facility were all sorts of advanced machines and softwares are there. Faculties are good. Placements are really good. All top MNCs come to campus for recruitment. Highest CTC can go upto 60 lpa. Some faculties may not be very good with their teaching method Overall infrastructure is decent but it can be better especially the hostel rooms. Resolving some basic issues like fan, tubelight water supply takes a lot of time. | Course Curriculum Overview: I chose Mtech Thermal Engineering because I was interested in thermal subjects like Fluid mechanics, Heat transfer, CFD. The Curriculum is pretty decent and it does covers the fundamentals and advanced topics of the particular subject but it could be better in terms of imparting practical and industrial knowledge. The exams that are held in NITK are competitive and requires a good understanding of the subject. You simply cannot cram and get good marks in exam. You have to know the proper implementation of that particular formula or theory.","Reviewed on Oct 18, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",Nitk tour and guidelines about college,5.0Helpful,Pros/Cons: All faculty are supporting nature this very good I like most all class room are good near and clean All classes are in time all teacher came at time I dislike one thing  class projector are very disturbed thing In infrastructure most of the way have side like bushy area there is so many raatle animals Mess food is not good  but nitk college have some other private mess they have good quality of food | Course Curriculum Overview: I chhose course because I like  this course because in this course we learns about auto mobile engines etc in real life these course work is so much  you see your around so many vechile are there all are made by this course student  and some suggestion in to try most lab work is more  benifits to our student so improve in lab works  all timing of exam and faculty lecture are good not more no less all are in medium,"Reviewed on Oct 17, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",Nit surathkal college life,4.1Helpful,Pros/Cons: The internet and wifi facility is very good Gym facility is absolutely good and sports Classrooms are very clean and they provide socket to each bench Mess food is not as expected. But it's ok Anywhere u see there are couples each corner Timings and stress of academics with credit | Placement Experience: Placement in terms of computer science and technology (cs) is very good with highest package of 50 lakhs per annum and avg package of 28Lpa but in other branch the avg package lies between 12-15 lakhs per annum,"Reviewed on Sep 9, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",LIFE AT NITK,4.6Helpful,"Pros/Cons: Our college has a private beach and a light house We have good sports opportunities to learn and improve strength along leaderships qualities Our college has the best equipment academically and lap requirements with very good classes Our hostels have a common washroom and only 1 western toilet | Placement Experience: Placements at NITK Surathkal are very good overall, and the EEE department consistently sees a high percentage of students getting placed-85% to 90%+
However the placement profiles and salaries vary a lot depending on whether you go core electrical jobs , software/IT jobs
we students become eligible  for placements from the 6th semester companies start arriving fro pre placement talks and tests ,some students also get PPOs done in the 3rd year summer internshis
companies visiting nitk for eee students are:
TEXAS INSTRUMENTS                                                                                                                                                                
SCHNEIDER ELECTRIC                                                                                                                                                        
SIEMENS                                                                                                                                                                                         
ABB                                                                                                                                                                                                 
L&T                                                                                                                                                                                             
TATA POWER                                                                                                                                                                            
BOSCH.                                                                                                                                                                                         
My personal plans after getting degree is either get placed in a good company then later prepare for civils services examination.","Reviewed on Sep 7, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",Review of a first year student at NIT suratkal,4.9Helpful,Pros/Cons: There is a wonderful beach and also a light house. There are so many trees over here so that fresh air is available The food that provided in the mess is also hygienic. At night while walking on the Roads there is a fear of some snakes It rains every  time here like 8 months in a year. Up to now these are the things that I observed. | Placement Experience: I guess there are very good placements at nit suratkal. Many multinational companies will also visit our campus for selections.for the placements many companies will see that one should have minimum of 7 to 7.5 cgpa,"Reviewed on Sep 7, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal","Great campus life with good placement and private beach, a place like heaven for engineering",4.8Helpful,"Pros/Cons: Private beach, Swimming pool, Green lush campus, great infrastructure. Faculties are highly qualified and well-experienced staff. Good campus life and campus placements with good peer group. Water shortage problem in summer days also it's too humid then. Block timings for 1st year students is too early Frequent accidents near the campus takes place. | Placement Experience: Placements here are good. From 2019-2023 there was almost 99% placement in IT department and in 2024 about 91% students were placed in IT department. Highest salary varies from 55-62 LPA, average about 24 LPA and median about 21 LPA. Companies like Amazon, Microsoft, Google, Oracle, Morgan Stanley, Dell etc. are major recruiters. Most of roles offered are developer. Around 30-40% students get interships.","Reviewed on Jul 24, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",Fatigue behaviour of austempered ductile iron,5.0Helpful,Pros/Cons: The infrastructure I liked about my college The labs facility that they are providing The central library where we have access to many book Healthcare facility which I think needs improvement Hostel mess food which I dislike about that that should be improved Water problem proper maintenance is not there which I think needs improvement | Placement Experience: This college is known for their placement.placement are very good in this college where companies come frequently.the verage package that are offered in our department is 800000 per year which is pretty good as compared to other college the percentage of students getting placed is 90%.my plans after getting degree is to have a good job or else go for phd,"Reviewed on Mar 1, 2025",CollegeDunia,1
25,"National Institute of Technology - [NITK], Surathkal",nitk- a college you can go for,3.8Helpful,"Pros/Cons: campus is vast, lush,green, climate is hot. There is bus service, infrastructure is good and a new lecture hall is almost completed. college provides opportunities for placement and internships. there is a decently equipped gym, proper tennis court, swimming pool which has been opened recently, football ground (not turf) u can also play cricket, there is volleyball area and 2 basketball court. an indoor badminton court is also there there is ample options for snacks, night canteens, cafeteria. they are at resonable rates.hostels are good. a new hostel building has been built which provides hot water for bath as well as better funitures for students departments such as Information Technology, lack proper professors. There is a nice canteen called Fodd court and it is veg (if it was non veg it wouldve been good) since there is a large number of students some places can be very crowded. we have faced water issues (beggining of the year usually) as well as power cuts . they are not very frequent  but affect life boys- girl ratio is poor (10:2 imo). students are way too competitive. | Placement Experience: there is the CDC (career development centre) that handles placements. they invite companies for recruitment. notable companies are Google, Uber, Nvidia, Texas insturments, Bosch, goldman sachs, oracle. most companies take 1-10 people based on their needs. there are usually 2 rounds (skill based test and HR interviews). around 90% of Cs students get placed. Texas instruments gives a CTC of 38 lakhs(can vary based on roll and year). I am trying to get placements and land a role in an electronics company such as Nvidia , Texas, ARM, Qualcomm . having a good CGPA is very helpful, there is the student build college site (IRIS) which provides guides and reviews from seniors about each companies and their exams, how they prepared for it etc. placement season is a hectic time where u r tensed till u get a company. Due to the current economic and political situation of the world the placements have been affected.","Reviewed on Feb 28, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",My college life,5.0,"Course Curriculum Overview: This is a very best course to be honest , honestly there is no improvement needed, this curriculum well prepares for real world problems having wide applications, generally the exams will be twice a sem","Reviewed on Sep 24, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",My experience in NIT warangal,3.8Helpful,"Pros/Cons: Placement are very good amongst the best in india Research facility are also good, labs are well maintained Campus is very neat and clean and secure for girls Attendance is compulsory minimum criteria is 80% Hostel are not that well maintained here specially for girls Bikes are not allowed for students of mtech and btech | Placement Experience: Replacements are very good here we can eligible for the placement after the second sem and we are eligible for the internship after the seconds have also company business visited are the webpack Bajaj TVS Hero motocorps these are the companies that frequently visited here Simon is Simon is also there it on is also there have highest average LP is like 20 lpa hair percentage of students getting place is 92%","Reviewed on Sep 19, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",Nothing to say,3.3Helpful,Pros/Cons: Curriculum is good and manageable and good for development Infrastructure is great with all facility Placements are of 22L highest package and top for upto 44L Canteen facilities are not that great and bad | Course Curriculum Overview: Exam schedules are manageable and they consider our timings also and before framing schedules. Teaching methodologies are good and i dont have any problems with curriculum.The Teaching methodologies are linked with real world.,"Reviewed on Sep 18, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",Review,3.4Helpful,"Course Curriculum Overview: The curriculum is a bit hectic and tight but it's good .
The students who utilises time and resources will excel well in academics and other activities like sports and culturals too.

Teaching is good and timings are also okay.","Reviewed on Sep 17, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",A day in NIT W,3.5Helpful,"Pros/Cons: The hostel facility should be improved and classes also. Classes should be digitalize. Engagement with social life is good also got benifit of alumni Faculty are good friendly. They have 10-15 yr of experience. Mess is 1km away from hostel for pg students. And food also not that good. | Placement Experience: From placement point of view our collage is in top. Almost 80-90% student got placement in top companies. Jacob, wsp atkins amd more top companies came for placement. Highest package was i guess 14lpa . If some not got placement then he do choose phd.","Reviewed on Sep 15, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",About my college,5.0Helpful,Pros/Cons: Every one here especially faculty are very supportive and provide us good resources and everything from teachers are good here.. The nature and all the greenery around the college and the hostels makes us feel very calm and composed feeling here We can have good number of books and plenty full of resources in the central Library and even digital library too | Course Curriculum Overview: There were no circulum improvements here.. All here are as good enough for every student here. We can have all the needs and Nessecisties here. Everything is very fine here. Best place to learn more things,"Reviewed on Sep 14, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",My Dream College,4.9Helpful,"Pros/Cons: Coursework, that covers many subjects like Algorithms and OS Affordable fee structures compared to other colleges Few subjects also have labs for practical implementations. A mess which is far away from hostel is allocated. Transportation can be improved by adding more vehicles. Hostel facilities can also be improved a lot | Placement Experience: There are many placement oppurtunities like internships and FTEs. The drives for internships will start from the second semester of first year. Students were shortlisted for drives based on the CGPA. Companies like Micron, Qualcomm, Synopsys, Druva visit the campus for hiring. The numbers of offers they provied will not be static. The highest package is about 38 LPA and avg is about 19 LPA.  90-95% students are placed in the previous batches. My plan after getting a degree is join in a corporate to showcase my talent and make contributions to the projects.","Reviewed on Aug 31, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",NIT Warangal - A dream college,4.4Helpful,"Pros/Cons: The placement is very good in compare to other NITs in India. Faculties are very supportive in nature. The campus is lush green in monsoon and winter. The mess food is worst . This is the worst part of the college. The hostel is a bit old so it need renovation. Sports facilities are not so good. We have only one ground for both cricket and football. | Placement Experience: The best part of the college is its placement of the college. Almost all companies visit the campus, including Google, Microsoft, Adobe, and almost all. The average percentage of the college is around 85 percent. In Chemical engineering, the placement is a little bit, it's around 90 percent. I'm planning for placements on the Software side.","Reviewed on Aug 27, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",Pros and cons of nitw,3.3Helpful,"Pros/Cons: Placements are very nice in our college even the core students are getting good placements in tech companies like oracle Greenery and natural beauty of our campus is very good There is no culture of ragging, even the seniors are like our brothers only Hostels are the worst part , some hostels are nice but the hostel I got in horrible Mess food is like for animals , on breakfast they sometimes give us rotten bread / fungus bread The management is very slow and bad , they did | Placement Experience: From 5th semester the students are getting ppo , it's obvious because of nirf of nitw and top placements are here only.
Around 80 percent of students are placed if we skip the biotech branch because they all go for higher studies 
Highest package was 88lpa last year and the minimum package is 6 lpa and average is about 13lpa 
I want to go for tech placements and want a package of 30 lpa that's enough for me","Reviewed on Aug 25, 2025",CollegeDunia,1
26,"NIT Warangal, Warangal",NIT WARANGAL IS A BRAND,4.9Helpful,Pros/Cons: I  very interested in this campus so I opted it. I love the environment and studies and hostel and everything is good | Placement Experience: I am studied mechanical engineering in nit Warangal and this is my first year in btech.after 3 years only I got placements and it's very good. This year 2025 the highest placement in 66 lakhs and in my branch it is 38 lakhs,"Reviewed on Aug 25, 2025",CollegeDunia,1
27,"National Institute of Technology - [NIT], Rourkela",My best college days,4.5,"Pros/Cons: The campus is huge, green and well equipped with great central library, good laboratoried and active student club. Hostel life and campus activities under SAC made my 5 years socially engaging. Strong faculty with good subject knowledge and supportive mentorship. excellend library and research facilities for chemistry. Vibrant cultural life: college fests, clubs, sports and a healthy peer learning environment. Gender ratio is highly skewed: roughly 1:4 or 1:5 For pure science branches placement opportunities are limited as compared to engineering students, students must put in extra efforts for industrial roles. Academic content for science students in bsc is not as par with with the student of other proper dedicated universities for science. when the student join in msc andthe classes are merged with int msc student the difference in knowledge can be seen. | Placement Experience: Placements are definitely there for coaching centres in my branch. Many big and reputed coaching institutions like akash, byjus etc came for recruitment. 
More R & D comapnis can be included. the nterview process and the packages were decent for the role offered.","Reviewed on Dec 1, 2025",CollegeDunia,1
27,"National Institute of Technology - [NIT], Rourkela",NIT ROURKELA THE ACTUAL REVIEW,4.1Helpful,"Pros/Cons: The campus infrastructures are good and well maintained,the hostels are also neatly maintained even though they are old buildings. The securities cleaning staffs ,shopkeepers vendors all are very friendly and cooperative. The academic schedule is so effective that we get a lot of free time so that we can boost our skills in self learning and skill development,also ther are two long vacations summer for around 3 months and winter for 1month which is so good The transportation inside the campus, all are said to use cycles of course they are good for health but a longer time we might get bored of cycling There are some professors who are very much qualified but they lack in methods of teaching which quite upsets me , also some lack in language also ,the main language used locally is hindi but the classes are taken in English but in an Indian standard There are no good South Indian restaurants inside and outside the campus | Placement Experience: From the 6th or 7th sem one can go for pre placement or internship their cgpa and skills are measured for this.

There are a lot of good companies coming for placements in our college , companies like GOOGLE , AMD , Qualcomm, Amazon, oracle, ola , microsoft , apple etc comes with a higher offers
There was a total of 1274 placement offers this year.


The highest package of this year was 62.44 LPA
and average package was 14-15 LPA

The placement rate of Btech program was about 82.20 percentage .

Also this year our college up ranked from 19 to 13th in engineering becoming the second best NIT in India","Reviewed on Oct 26, 2025",CollegeDunia,1
27,"National Institute of Technology - [NIT], Rourkela",CSS reviews,5.0Helpful,"Pros/Cons: There was good and healthy intraction with every faculties and all are very supportive. Seniors helps a lot whenever we face any issues. College provides good placement and training sessions beforehand. | Placement Experience: From 3rd year a student is eligible for internships and basically from final year placements starts with one person one offer. average package is around 13 lpa. Maximum students get placed.
I am going for job after degree.","Reviewed on Sep 12, 2025",CollegeDunia,1
27,"National Institute of Technology - [NIT], Rourkela",college life,4.4Helpful,"Pros/Cons: We have more time to study, college timings are 8am to 6:15pm, but we don't have all periods, every period 55mins, in between we have some free periods, that time we go for library and we revision before class, some times we have 2 periods only Total campus 600acrs, so many trees , good environment, long campus sports allowed , good ground , grounds are available at opposite of boys hostels. Some times classes starts at 8 am , some times ends at 6:15pm | Placement Experience: Placemants are start from january. All mtech 1st year 1st semister completed students are elgible based on CGPA. Some Companies ask more than 7cgpa.
For my department Nvidia, Qualcomm, Intel, Texas,NXP semiconductiors, anolag devices, Media teck,Synapse design,sienens, etc.,","Reviewed on Aug 28, 2025",CollegeDunia,1
27,"National Institute of Technology - [NIT], Rourkela",Honest and Genuine review of NIT Rourkela,4.3Helpful,"Pros/Cons: So, the Positive aspects of the college are that big companies come for the place Like Amazon, NVIDIA, Tata, Texas Instruments and many more. And also, the fees is relatively less than the other engineering colleges. And also many workshops happens. The college life is decent and also the quality of social Interaction is good in this college as people from different regions of India comes here. Some faculties are very interested in teaching but some are not very much interested . The quality of infrastructure in this college is not so good as this college made in 1960s, But new buildings are also on constructions and the amenities that the campus provides is the all sports access and also olympic level pool is also available. There are no Almirah's in the hostel and also the Internet speed is decent and the connectivity for the NIT Rourkela is not so good And the power cuts are very frequent and there is also no generator available for this. The curriculum is not up to date The college is only focusing on theory but not on the skills for the students and therefore students have to work by their own to develop such skills which require for the placements. Also the mess food Is very decent and some lecture rooms are also not well maintained as there are issues of the eco of the voice of professor in the lecture halls. | Placement Experience: So the students become eligible for placemant usually from the 7th semester of the Btech which is from the 4th year and the internship opportunities are available from the 3rd year onwards that is from 5th and 6th semester.
So in year 2024-25 the number of companies that visited The campus is around 330 And the total job offers offered is about 1200.
So the highest package in the EC branch is about 1.2 crore per annum and the average package for the EC branch is around 13 to 14 lakhs.
And the Profile of jobs are core electronics, VLSI and semiconductor roles ,system and embedded developments, software engineering, IT services, consulting and analytics.
The percentage of student which are getting placed are in the range of 90 to 99% for ECE branch.
The top recruiters are Apple Google, Microsoft, Amazon, wipro, Deloitte, Tata,Vedanta etc.
After completing my degree in ECE from NIT Rourkela my plan is to join the core technology sector as a VLSI and semiconductor engineer in a reputed multinational Companies, leveraging the strong foundation and industrial exposure gained during my studies in case I do not secure a campus placement I aim to pursue the off campus opportunities in electronics, IT or analytics sectors. Alternatively I am open to perceive higher studies in MBA to specialize in the management sector.","Reviewed on Aug 22, 2025",CollegeDunia,1
27,"National Institute of Technology - [NIT], Rourkela",Review Of College Life at NIT Rourkela,3.8Helpful,"Pros/Cons: Huge Campus having lush Green Environment Huge Library with Acess to Digital Repositories and Online Journal Highly Qualified Professors with active research Having Compulsory Attendance of 85 Percent Teaching Method is Very Outdated with havy rely on Slides. City Size as Rourkela is very small and people miss big city amusement | Placement Experience: Student of 7th Semester are eligible for Campus Placement.
Over 300 Companies Visit making over 1147 Job Offers.
For 2024-25 The Highest Placement was 1.2 Crore, While average package was 12L/Annum.
Over 90 Percent people are Getting Placed.
I am Thinking of Going Doing Higher Studies.","Reviewed on Aug 13, 2025",CollegeDunia,1
